
OHBPR608.SPL : Opcode 111: Resource key is empty.
PXL2PRAG.SPL : Opcode 206 : Resource pxw4ragx.spl doesn't exist.
PXL2PRAG.SPL : Opcode 206 : Resource pxw4ra2g.spl doesn't exist.
PXL2PRAG.SPL : Opcode 206 : Resource pxw4ra2y.spl doesn't exist.
PXL2PTRC.SPL : Opcode 12: Unknown damage type : 268435456.
PXL2SCP2.SPL : Opcode 12: Unknown damage type : 268435456.
PXL2VR53.SPL : Opcode 177 : Resource cdelfcm7.eff doesn't exist.
PXL2VR53.SPL : Opcode 177 : Resource cdelfcm7.eff doesn't exist.
PXL2VR54.SPL : Opcode 12: Unknown damage type : 268435456.
PXL2VR61.SPL : Opcode 206 : Resource spdr401a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spin687a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spin698a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spwi405a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spwi505a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spwi607a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spwi721a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource balth10a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spin544a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spdr401a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spin687a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spin698a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spwi405a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spwi505a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spwi607a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spwi721a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource balth10a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spin544a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spdr401a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spin687a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spin698a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spwi405a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spwi505a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spwi607a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spwi721a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource balth10a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spin544a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spdr401a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spin687a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spin698a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spwi405a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spwi505a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spwi607a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spwi721a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource balth10a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spin544a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spdr401a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spin687a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spin698a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spwi405a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spwi505a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spwi607a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spwi721a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource balth10a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spin544a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spdr401a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spin687a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spin698a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spwi405a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spwi505a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spwi607a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource spwi721a.spl doesn't exist.
PXL2VR61.SPL : Opcode 206 : Resource balth10a.spl doesn't exist.
